,caseID,eoff,acc,crash
941,1,0.2,-9.8,0
942,1,0.3,-9.8,0
943,1,0.4,-9.8,0
944,1,0.5,-9.8,0
945,1,0.6,-9.8,0
946,1,0.7,-9.8,0
947,1,0.8,-9.8,0
948,1,0.9,-9.8,0
949,1,1,-9.8,0
950,1,1.1,-9.8,0
951,1,1.2,-9.8,1
952,1,1.3,-9.8,1
953,1,1.4,-9.8,1
954,1,1.5,-9.8,1
955,1,1.6,-9.8,1
956,1,1.7,-9.8,1
957,1,1.8,-9.8,1
958,1,1.9,-9.8,1
959,1,2,-9.8,1
960,1,2.1,-9.8,1
961,1,2.2,-9.8,1
962,1,2.3,-9.8,1
963,1,2.4,-9.8,1
964,1,2.5,-9.8,1
965,1,2.6,-9.8,1
966,1,2.7,-9.8,1
967,1,2.8,-9.8,1
968,1,2.9,-9.8,1
969,1,3,-9.8,1
970,1,3.1,-9.8,1
971,1,3.2,-9.8,1
972,1,3.3,-9.8,1
973,1,3.4,-9.8,1
974,1,3.5,-9.8,1
975,1,3.6,-9.8,1
976,1,3.7,-9.8,1
977,1,3.8,-9.8,1
978,1,3.9,-9.8,1
979,1,4,-9.8,1
980,1,4.1,-9.8,1
981,1,4.2,-9.8,1
982,1,4.3,-9.8,1
983,1,4.4,-9.8,1
984,1,4.5,-9.8,1
985,1,4.6,-9.8,1
986,1,4.7,-9.8,1
987,1,4.8,-9.8,1
988,1,4.9,-9.8,1
989,1,5,-9.8,1
990,1,5.1,-9.8,1
991,1,5.2,-9.8,1
992,1,5.3,-9.8,1
993,1,5.4,-9.8,1
994,1,5.5,-9.8,1
995,1,5.6,-9.8,1
996,1,5.7,-9.8,1
997,1,5.8,-9.8,1
998,1,5.9,-9.8,1
999,1,6,-9.8,1
1000,1,6.1,-9.8,1
1001,1,6.2,-9.8,1
1002,1,6.3,-9.8,1
1003,1,6.4,-9.8,1
1004,1,6.5,-9.8,1
1005,1,6.6,-9.8,1
1006,2,0,-10.3,0
1007,2,0.1,-10.3,0
1008,2,0.2,-10.3,0
1009,2,0.3,-10.3,0
1010,2,0.4,-10.3,1
1011,2,0.5,-10.3,1
1012,2,0.6,-10.3,1
1013,2,0.7,-10.3,1
1014,2,0.8,-10.3,1
1015,2,0.9,-10.3,1
1016,2,1,-10.3,1
1017,2,1.1,-10.3,1
1018,2,1.2,-10.3,1
1019,2,1.3,-10.3,1
1020,2,1.4,-10.3,1
1021,2,1.5,-10.3,1
1022,2,1.6,-10.3,1
1023,2,1.7,-10.3,1
1024,2,1.8,-10.3,1
1025,2,1.9,-10.3,1
1026,2,2,-10.3,1
1027,2,2.1,-10.3,1
1028,2,2.2,-10.3,1
1029,2,2.3,-10.3,1
1030,2,2.4,-10.3,1
1031,2,2.5,-10.3,1
1032,2,2.6,-10.3,1
1033,2,2.7,-10.3,1
1034,2,2.8,-10.3,1
1035,2,2.9,-10.3,1
1036,2,3,-10.3,1
1037,2,3.1,-10.3,1
1038,2,3.2,-10.3,1
1039,2,3.3,-10.3,1
1040,2,3.4,-10.3,1
1041,2,3.5,-10.3,1
1042,2,3.6,-10.3,1
1043,2,3.7,-10.3,1
1044,2,3.8,-10.3,1
1045,2,3.9,-10.3,1
1046,2,4,-10.3,1
1047,2,4.1,-10.3,1
1048,2,4.2,-10.3,1
1049,2,4.3,-10.3,1
1050,2,4.4,-10.3,1
1051,2,4.5,-10.3,1
1052,2,4.6,-10.3,1
1053,2,4.7,-10.3,1
1054,2,4.8,-10.3,1
1055,2,4.9,-10.3,1
1056,2,5,-10.3,1
1057,2,5.1,-10.3,1
1058,2,5.2,-10.3,1
1059,2,5.3,-10.3,1
1060,2,5.4,-10.3,1
1061,2,5.5,-10.3,1
1062,2,5.6,-10.3,1
1063,2,5.7,-10.3,1
1064,2,5.8,-10.3,1
1065,2,5.9,-10.3,1
1066,2,6,-10.3,1
1067,2,6.1,-10.3,1
1068,2,6.2,-10.3,1
1069,2,6.3,-10.3,1
1070,2,6.4,-10.3,1
1071,2,6.5,-10.3,1
1072,2,6.6,-10.3,1
1073,2,0,-3.3,1
1074,2,0.1,-3.3,1
1075,2,0.2,-3.3,1
1076,2,0.3,-3.3,1
1077,2,0.4,-3.3,1
1078,2,0.5,-3.3,1
1079,2,0.6,-3.3,1
1080,2,0.7,-3.3,1
1081,2,0.8,-3.3,1
1082,2,0.9,-3.3,1
1083,2,1,-3.3,1
1084,2,1.1,-3.3,1
1085,2,1.2,-3.3,1
1086,2,1.3,-3.3,1
1087,2,1.4,-3.3,1
1088,2,1.5,-3.3,1
1089,2,1.6,-3.3,1
1090,2,1.7,-3.3,1
1091,2,1.8,-3.3,1
1092,2,1.9,-3.3,1
1093,2,2,-3.3,1
1094,2,2.1,-3.3,1
1095,2,2.2,-3.3,1
1096,2,2.3,-3.3,1
1097,2,2.4,-3.3,1
1098,2,2.5,-3.3,1
1099,2,2.6,-3.3,1
1100,2,2.7,-3.3,1
1101,2,2.8,-3.3,1
1102,2,2.9,-3.3,1
1103,2,3,-3.3,1
1104,2,3.1,-3.3,1
1105,2,3.2,-3.3,1
1106,2,3.3,-3.3,1
1107,2,3.4,-3.3,1
1108,2,3.5,-3.3,1
1109,2,3.6,-3.3,1
1110,2,3.7,-3.3,1
1111,2,3.8,-3.3,1
1112,2,3.9,-3.3,1
1113,2,4,-3.3,1
1114,2,4.1,-3.3,1
1115,2,4.2,-3.3,1
1116,2,4.3,-3.3,1
1117,2,4.4,-3.3,1
1118,2,4.5,-3.3,1
1119,2,4.6,-3.3,1
1120,2,4.7,-3.3,1
1121,2,4.8,-3.3,1
1122,2,4.9,-3.3,1
1123,2,5,-3.3,1
1124,2,5.1,-3.3,1
1125,2,5.2,-3.3,1
1126,2,5.3,-3.3,1
1127,2,5.4,-3.3,1
1128,2,5.5,-3.3,1
1129,2,5.6,-3.3,1
1130,2,5.7,-3.3,1
1131,2,5.8,-3.3,1
1132,2,5.9,-3.3,1
1133,2,6,-3.3,1
1134,2,6.1,-3.3,1
1135,2,6.2,-3.3,1
1136,2,6.3,-3.3,1
1137,2,6.4,-3.3,1
1138,2,6.5,-3.3,1
1139,2,6.6,-3.3,1
1140,2,0,-3.8,1
1141,2,0.1,-3.8,1
1142,2,0.2,-3.8,1
1143,2,0.3,-3.8,1
1144,2,0.4,-3.8,1
1145,2,0.5,-3.8,1
1146,2,0.6,-3.8,1
1147,2,0.7,-3.8,1
1148,2,0.8,-3.8,1
1149,2,0.9,-3.8,1
1150,2,1,-3.8,1
1151,2,1.1,-3.8,1
1152,2,1.2,-3.8,1
1153,2,1.3,-3.8,1
1154,2,1.4,-3.8,1
1155,2,1.5,-3.8,1
1156,2,1.6,-3.8,1
1157,2,1.7,-3.8,1
1158,2,1.8,-3.8,1
1159,2,1.9,-3.8,1
1160,2,2,-3.8,1
1161,2,2.1,-3.8,1
1162,2,2.2,-3.8,1
1163,2,2.3,-3.8,1
1164,2,2.4,-3.8,1
1165,2,2.5,-3.8,1
1166,2,2.6,-3.8,1
1167,2,2.7,-3.8,1
1168,2,2.8,-3.8,1
1169,2,2.9,-3.8,1
1170,2,3,-3.8,1
1171,2,3.1,-3.8,1
1172,2,3.2,-3.8,1
1173,2,3.3,-3.8,1
1174,2,3.4,-3.8,1
1175,2,3.5,-3.8,1
1176,2,3.6,-3.8,1
1177,2,3.7,-3.8,1
1178,2,3.8,-3.8,1
1179,2,3.9,-3.8,1
1180,2,4,-3.8,1
1181,2,4.1,-3.8,1
1182,2,4.2,-3.8,1
1183,2,4.3,-3.8,1
1184,2,4.4,-3.8,1
1185,2,4.5,-3.8,1
1186,2,4.6,-3.8,1
1187,2,4.7,-3.8,1
1188,2,4.8,-3.8,1
1189,2,4.9,-3.8,1
1190,2,5,-3.8,1
1191,2,5.1,-3.8,1
1192,2,5.2,-3.8,1
1193,2,5.3,-3.8,1
1194,2,5.4,-3.8,1
1195,2,5.5,-3.8,1
1196,2,5.6,-3.8,1
1197,2,5.7,-3.8,1
1198,2,5.8,-3.8,1
1199,2,5.9,-3.8,1
1200,2,6,-3.8,1
1201,2,6.1,-3.8,1
1202,2,6.2,-3.8,1
1203,2,6.3,-3.8,1
1204,2,6.4,-3.8,1
1205,2,6.5,-3.8,1
1206,2,6.6,-3.8,1
1207,2,0,-4.3,0
1208,2,0.1,-4.3,1
1209,2,0.2,-4.3,1
1210,2,0.3,-4.3,1
1211,2,0.4,-4.3,1
1212,2,0.5,-4.3,1
1213,2,0.6,-4.3,1
1214,2,0.7,-4.3,1
1215,2,0.8,-4.3,1
1216,2,0.9,-4.3,1
1217,2,1,-4.3,1
1218,2,1.1,-4.3,1
1219,2,1.2,-4.3,1
1220,2,1.3,-4.3,1
1221,2,1.4,-4.3,1
1222,2,1.5,-4.3,1
1223,2,1.6,-4.3,1
1224,2,1.7,-4.3,1
1225,2,1.8,-4.3,1
1226,2,1.9,-4.3,1
1227,2,2,-4.3,1
1228,2,2.1,-4.3,1
1229,2,2.2,-4.3,1
1230,2,2.3,-4.3,1
1231,2,2.4,-4.3,1
1232,2,2.5,-4.3,1
1233,2,2.6,-4.3,1
1234,2,2.7,-4.3,1
1235,2,2.8,-4.3,1
1236,2,2.9,-4.3,1
1237,2,3,-4.3,1
1238,2,3.1,-4.3,1
1239,2,3.2,-4.3,1
1240,2,3.3,-4.3,1
1241,2,3.4,-4.3,1
1242,2,3.5,-4.3,1
1243,2,3.6,-4.3,1
1244,2,3.7,-4.3,1
1245,2,3.8,-4.3,1
1246,2,3.9,-4.3,1
1247,2,4,-4.3,1
1248,2,4.1,-4.3,1
1249,2,4.2,-4.3,1
1250,2,4.3,-4.3,1
1251,2,4.4,-4.3,1
1252,2,4.5,-4.3,1
1253,2,4.6,-4.3,1
1254,2,4.7,-4.3,1
1255,2,4.8,-4.3,1
1256,2,4.9,-4.3,1
1257,2,5,-4.3,1
1258,2,5.1,-4.3,1
1259,2,5.2,-4.3,1
1260,2,5.3,-4.3,1
1261,2,5.4,-4.3,1
1262,2,5.5,-4.3,1
1263,2,5.6,-4.3,1
1264,2,5.7,-4.3,1
1265,2,5.8,-4.3,1
1266,2,5.9,-4.3,1
1267,2,6,-4.3,1
1268,2,6.1,-4.3,1
1269,2,6.2,-4.3,1
1270,2,6.3,-4.3,1
1271,2,6.4,-4.3,1
1272,2,6.5,-4.3,1
1273,2,6.6,-4.3,1
1274,2,0,-4.8,0
1275,2,0.1,-4.8,0
1276,2,0.2,-4.8,1
1277,2,0.3,-4.8,1
1278,2,0.4,-4.8,1
1279,2,0.5,-4.8,1
1280,2,0.6,-4.8,1
1281,2,0.7,-4.8,1
1282,2,0.8,-4.8,1
1283,2,0.9,-4.8,1
1284,2,1,-4.8,1
1285,2,1.1,-4.8,1
1286,2,1.2,-4.8,1
1287,2,1.3,-4.8,1
1288,2,1.4,-4.8,1
1289,2,1.5,-4.8,1
1290,2,1.6,-4.8,1
1291,2,1.7,-4.8,1
1292,2,1.8,-4.8,1
1293,2,1.9,-4.8,1
1294,2,2,-4.8,1
1295,2,2.1,-4.8,1
1296,2,2.2,-4.8,1
1297,2,2.3,-4.8,1
1298,2,2.4,-4.8,1
1299,2,2.5,-4.8,1
1300,2,2.6,-4.8,1
1301,2,2.7,-4.8,1
1302,2,2.8,-4.8,1
1303,2,2.9,-4.8,1
1304,2,3,-4.8,1
1305,2,3.1,-4.8,1
1306,2,3.2,-4.8,1
1307,2,3.3,-4.8,1
1308,2,3.4,-4.8,1
1309,2,3.5,-4.8,1
1310,2,3.6,-4.8,1
1311,2,3.7,-4.8,1
1312,2,3.8,-4.8,1
1313,2,3.9,-4.8,1
1314,2,4,-4.8,1
1315,2,4.1,-4.8,1
1316,2,4.2,-4.8,1
1317,2,4.3,-4.8,1
1318,2,4.4,-4.8,1
1319,2,4.5,-4.8,1
1320,2,4.6,-4.8,1
1321,2,4.7,-4.8,1
1322,2,4.8,-4.8,1
1323,2,4.9,-4.8,1
1324,2,5,-4.8,1
1325,2,5.1,-4.8,1
1326,2,5.2,-4.8,1
1327,2,5.3,-4.8,1
1328,2,5.4,-4.8,1
1329,2,5.5,-4.8,1
1330,2,5.6,-4.8,1
1331,2,5.7,-4.8,1
1332,2,5.8,-4.8,1
1333,2,5.9,-4.8,1
1334,2,6,-4.8,1
1335,2,6.1,-4.8,1
1336,2,6.2,-4.8,1
1337,2,6.3,-4.8,1
1338,2,6.4,-4.8,1
1339,2,6.5,-4.8,1
1340,2,6.6,-4.8,1
1341,2,0,-5.3,0
1342,2,0.1,-5.3,0
1343,2,0.2,-5.3,1
1344,2,0.3,-5.3,1
1345,2,0.4,-5.3,1
1346,2,0.5,-5.3,1
1347,2,0.6,-5.3,1
1348,2,0.7,-5.3,1
1349,2,0.8,-5.3,1
1350,2,0.9,-5.3,1
1351,2,1,-5.3,1
1352,2,1.1,-5.3,1
1353,2,1.2,-5.3,1
1354,2,1.3,-5.3,1
1355,2,1.4,-5.3,1
1356,2,1.5,-5.3,1
1357,2,1.6,-5.3,1
1358,2,1.7,-5.3,1
1359,2,1.8,-5.3,1
1360,2,1.9,-5.3,1
1361,2,2,-5.3,1
1362,2,2.1,-5.3,1
1363,2,2.2,-5.3,1
1364,2,2.3,-5.3,1
1365,2,2.4,-5.3,1
1366,2,2.5,-5.3,1
1367,2,2.6,-5.3,1
1368,2,2.7,-5.3,1
1369,2,2.8,-5.3,1
1370,2,2.9,-5.3,1
1371,2,3,-5.3,1
1372,2,3.1,-5.3,1
1373,2,3.2,-5.3,1
1374,2,3.3,-5.3,1
1375,2,3.4,-5.3,1
1376,2,3.5,-5.3,1
1377,2,3.6,-5.3,1
1378,2,3.7,-5.3,1
1379,2,3.8,-5.3,1
1380,2,3.9,-5.3,1
1381,2,4,-5.3,1
1382,2,4.1,-5.3,1
1383,2,4.2,-5.3,1
1384,2,4.3,-5.3,1
1385,2,4.4,-5.3,1
1386,2,4.5,-5.3,1
1387,2,4.6,-5.3,1
1388,2,4.7,-5.3,1
1389,2,4.8,-5.3,1
1390,2,4.9,-5.3,1
1391,2,5,-5.3,1
1392,2,5.1,-5.3,1
1393,2,5.2,-5.3,1
1394,2,5.3,-5.3,1
1395,2,5.4,-5.3,1
1396,2,5.5,-5.3,1
1397,2,5.6,-5.3,1
1398,2,5.7,-5.3,1
1399,2,5.8,-5.3,1
1400,2,5.9,-5.3,1
1401,2,6,-5.3,1
1402,2,6.1,-5.3,1
1403,2,6.2,-5.3,1
1404,2,6.3,-5.3,1
1405,2,6.4,-5.3,1
1406,2,6.5,-5.3,1
1407,2,6.6,-5.3,1
1408,2,0,-5.8,0
1409,2,0.1,-5.8,0
1410,2,0.2,-5.8,0
1411,2,0.3,-5.8,1
1412,2,0.4,-5.8,1
1413,2,0.5,-5.8,1
1414,2,0.6,-5.8,1
1415,2,0.7,-5.8,1
1416,2,0.8,-5.8,1
1417,2,0.9,-5.8,1
1418,2,1,-5.8,1
1419,2,1.1,-5.8,1
1420,2,1.2,-5.8,1
1421,2,1.3,-5.8,1
1422,2,1.4,-5.8,1
1423,2,1.5,-5.8,1
1424,2,1.6,-5.8,1
1425,2,1.7,-5.8,1
1426,2,1.8,-5.8,1
1427,2,1.9,-5.8,1
1428,2,2,-5.8,1
1429,2,2.1,-5.8,1
1430,2,2.2,-5.8,1
1431,2,2.3,-5.8,1
1432,2,2.4,-5.8,1
1433,2,2.5,-5.8,1
1434,2,2.6,-5.8,1
1435,2,2.7,-5.8,1
1436,2,2.8,-5.8,1
1437,2,2.9,-5.8,1
1438,2,3,-5.8,1
1439,2,3.1,-5.8,1
1440,2,3.2,-5.8,1
1441,2,3.3,-5.8,1
1442,2,3.4,-5.8,1
1443,2,3.5,-5.8,1
1444,2,3.6,-5.8,1
1445,2,3.7,-5.8,1
1446,2,3.8,-5.8,1
1447,2,3.9,-5.8,1
1448,2,4,-5.8,1
1449,2,4.1,-5.8,1
1450,2,4.2,-5.8,1
1451,2,4.3,-5.8,1
1452,2,4.4,-5.8,1
1453,2,4.5,-5.8,1
1454,2,4.6,-5.8,1
1455,2,4.7,-5.8,1
1456,2,4.8,-5.8,1
1457,2,4.9,-5.8,1
1458,2,5,-5.8,1
1459,2,5.1,-5.8,1
1460,2,5.2,-5.8,1
1461,2,5.3,-5.8,1
1462,2,5.4,-5.8,1
1463,2,5.5,-5.8,1
1464,2,5.6,-5.8,1
1465,2,5.7,-5.8,1
1466,2,5.8,-5.8,1
1467,2,5.9,-5.8,1
1468,2,6,-5.8,1
1469,2,6.1,-5.8,1
1470,2,6.2,-5.8,1
1471,2,6.3,-5.8,1
1472,2,6.4,-5.8,1
1473,2,6.5,-5.8,1
1474,2,6.6,-5.8,1
1475,2,0,-6.3,0
1476,2,0.1,-6.3,0
1477,2,0.2,-6.3,0
1478,2,0.3,-6.3,1
1479,2,0.4,-6.3,1
1480,2,0.5,-6.3,1
1481,2,0.6,-6.3,1
1482,2,0.7,-6.3,1
1483,2,0.8,-6.3,1
1484,2,0.9,-6.3,1
1485,2,1,-6.3,1
1486,2,1.1,-6.3,1
1487,2,1.2,-6.3,1
1488,2,1.3,-6.3,1
1489,2,1.4,-6.3,1
1490,2,1.5,-6.3,1
1491,2,1.6,-6.3,1
1492,2,1.7,-6.3,1
1493,2,1.8,-6.3,1
1494,2,1.9,-6.3,1
1495,2,2,-6.3,1
1496,2,2.1,-6.3,1
1497,2,2.2,-6.3,1
1498,2,2.3,-6.3,1
1499,2,2.4,-6.3,1
1500,2,2.5,-6.3,1
1501,2,2.6,-6.3,1
1502,2,2.7,-6.3,1
1503,2,2.8,-6.3,1
1504,2,2.9,-6.3,1
1505,2,3,-6.3,1
1506,2,3.1,-6.3,1
1507,2,3.2,-6.3,1
1508,2,3.3,-6.3,1
1509,2,3.4,-6.3,1
1510,2,3.5,-6.3,1
1511,2,3.6,-6.3,1
1512,2,3.7,-6.3,1
1513,2,3.8,-6.3,1
1514,2,3.9,-6.3,1
1515,2,4,-6.3,1
1516,2,4.1,-6.3,1
1517,2,4.2,-6.3,1
1518,2,4.3,-6.3,1
1519,2,4.4,-6.3,1
1520,2,4.5,-6.3,1
1521,2,4.6,-6.3,1
1522,2,4.7,-6.3,1
1523,2,4.8,-6.3,1
1524,2,4.9,-6.3,1
1525,2,5,-6.3,1
1526,2,5.1,-6.3,1
1527,2,5.2,-6.3,1
1528,2,5.3,-6.3,1
1529,2,5.4,-6.3,1
1530,2,5.5,-6.3,1
1531,2,5.6,-6.3,1
1532,2,5.7,-6.3,1
1533,2,5.8,-6.3,1
1534,2,5.9,-6.3,1
1535,2,6,-6.3,1
1536,2,6.1,-6.3,1
1537,2,6.2,-6.3,1
1538,2,6.3,-6.3,1
1539,2,6.4,-6.3,1
1540,2,6.5,-6.3,1
1541,2,6.6,-6.3,1
1542,2,0,-6.8,0
1543,2,0.1,-6.8,0
1544,2,0.2,-6.8,0
1545,2,0.3,-6.8,0
1546,2,0.4,-6.8,1
1547,2,0.5,-6.8,1
1548,2,0.6,-6.8,1
1549,2,0.7,-6.8,1
1550,2,0.8,-6.8,1
1551,2,0.9,-6.8,1
1552,2,1,-6.8,1
1553,2,1.1,-6.8,1
1554,2,1.2,-6.8,1
1555,2,1.3,-6.8,1
1556,2,1.4,-6.8,1
1557,2,1.5,-6.8,1
1558,2,1.6,-6.8,1
1559,2,1.7,-6.8,1
1560,2,1.8,-6.8,1
1561,2,1.9,-6.8,1
1562,2,2,-6.8,1
1563,2,2.1,-6.8,1
1564,2,2.2,-6.8,1
1565,2,2.3,-6.8,1
1566,2,2.4,-6.8,1
1567,2,2.5,-6.8,1
1568,2,2.6,-6.8,1
1569,2,2.7,-6.8,1
1570,2,2.8,-6.8,1
1571,2,2.9,-6.8,1
1572,2,3,-6.8,1
1573,2,3.1,-6.8,1
1574,2,3.2,-6.8,1
1575,2,3.3,-6.8,1
1576,2,3.4,-6.8,1
1577,2,3.5,-6.8,1
1578,2,3.6,-6.8,1
1579,2,3.7,-6.8,1
1580,2,3.8,-6.8,1
1581,2,3.9,-6.8,1
1582,2,4,-6.8,1
1583,2,4.1,-6.8,1
1584,2,4.2,-6.8,1
1585,2,4.3,-6.8,1
1586,2,4.4,-6.8,1
1587,2,4.5,-6.8,1
1588,2,4.6,-6.8,1
1589,2,4.7,-6.8,1
1590,2,4.8,-6.8,1
1591,2,4.9,-6.8,1
1592,2,5,-6.8,1
1593,2,5.1,-6.8,1
1594,2,5.2,-6.8,1
1595,2,5.3,-6.8,1
1596,2,5.4,-6.8,1
1597,2,5.5,-6.8,1
1598,2,5.6,-6.8,1
1599,2,5.7,-6.8,1
1600,2,5.8,-6.8,1
1601,2,5.9,-6.8,1
1602,2,6,-6.8,1
1603,2,6.1,-6.8,1
1604,2,6.2,-6.8,1
1605,2,6.3,-6.8,1
1606,2,6.4,-6.8,1
1607,2,6.5,-6.8,1
1608,2,6.6,-6.8,1
1609,2,0,-7.3,0
1610,2,0.1,-7.3,0
1611,2,0.2,-7.3,0
1612,2,0.3,-7.3,0
1613,2,0.4,-7.3,1
1614,2,0.5,-7.3,1
1615,2,0.6,-7.3,1
1616,2,0.7,-7.3,1
1617,2,0.8,-7.3,1
1618,2,0.9,-7.3,1
1619,2,1,-7.3,1
1620,2,1.1,-7.3,1
1621,2,1.2,-7.3,1
1622,2,1.3,-7.3,1
1623,2,1.4,-7.3,1
1624,2,1.5,-7.3,1
1625,2,1.6,-7.3,1
1626,2,1.7,-7.3,1
1627,2,1.8,-7.3,1
1628,2,1.9,-7.3,1
1629,2,2,-7.3,1
1630,2,2.1,-7.3,1
1631,2,2.2,-7.3,1
1632,2,2.3,-7.3,1
1633,2,2.4,-7.3,1
1634,2,2.5,-7.3,1
1635,2,2.6,-7.3,1
1636,2,2.7,-7.3,1
1637,2,2.8,-7.3,1
1638,2,2.9,-7.3,1
1639,2,3,-7.3,1
1640,2,3.1,-7.3,1
1641,2,3.2,-7.3,1
1642,2,3.3,-7.3,1
1643,2,3.4,-7.3,1
1644,2,3.5,-7.3,1
1645,2,3.6,-7.3,1
1646,2,3.7,-7.3,1
1647,2,3.8,-7.3,1
1648,2,3.9,-7.3,1
1649,2,4,-7.3,1
1650,2,4.1,-7.3,1
1651,2,4.2,-7.3,1
1652,2,4.3,-7.3,1
1653,2,4.4,-7.3,1
1654,2,4.5,-7.3,1
1655,2,4.6,-7.3,1
1656,2,4.7,-7.3,1
1657,2,4.8,-7.3,1
1658,2,4.9,-7.3,1
1659,2,5,-7.3,1
1660,2,5.1,-7.3,1
1661,2,5.2,-7.3,1
1662,2,5.3,-7.3,1
1663,2,5.4,-7.3,1
1664,2,5.5,-7.3,1
1665,2,5.6,-7.3,1
1666,2,5.7,-7.3,1
1667,2,5.8,-7.3,1
1668,2,5.9,-7.3,1
1669,2,6,-7.3,1
1670,2,6.1,-7.3,1
1671,2,6.2,-7.3,1
1672,2,6.3,-7.3,1
1673,2,6.4,-7.3,1
1674,2,6.5,-7.3,1
1675,2,6.6,-7.3,1
1676,2,0,-7.8,0
1677,2,0.1,-7.8,0
1678,2,0.2,-7.8,0
1679,2,0.3,-7.8,0
1680,2,0.4,-7.8,1
1681,2,0.5,-7.8,1
1682,2,0.6,-7.8,1
1683,2,0.7,-7.8,1
1684,2,0.8,-7.8,1
1685,2,0.9,-7.8,1
1686,2,1,-7.8,1
1687,2,1.1,-7.8,1
1688,2,1.2,-7.8,1
1689,2,1.3,-7.8,1
1690,2,1.4,-7.8,1
1691,2,1.5,-7.8,1
1692,2,1.6,-7.8,1
1693,2,1.7,-7.8,1
1694,2,1.8,-7.8,1
1695,2,1.9,-7.8,1
1696,2,2,-7.8,1
1697,2,2.1,-7.8,1
1698,2,2.2,-7.8,1
1699,2,2.3,-7.8,1
1700,2,2.4,-7.8,1
1701,2,2.5,-7.8,1
1702,2,2.6,-7.8,1
1703,2,2.7,-7.8,1
1704,2,2.8,-7.8,1
1705,2,2.9,-7.8,1
1706,2,3,-7.8,1
1707,2,3.1,-7.8,1
1708,2,3.2,-7.8,1
1709,2,3.3,-7.8,1
1710,2,3.4,-7.8,1
1711,2,3.5,-7.8,1
1712,2,3.6,-7.8,1
1713,2,3.7,-7.8,1
1714,2,3.8,-7.8,1
1715,2,3.9,-7.8,1
1716,2,4,-7.8,1
1717,2,4.1,-7.8,1
1718,2,4.2,-7.8,1
1719,2,4.3,-7.8,1
1720,2,4.4,-7.8,1
1721,2,4.5,-7.8,1
1722,2,4.6,-7.8,1
1723,2,4.7,-7.8,1
1724,2,4.8,-7.8,1
1725,2,4.9,-7.8,1
1726,2,5,-7.8,1
1727,2,5.1,-7.8,1
1728,2,5.2,-7.8,1
1729,2,5.3,-7.8,1
1730,2,5.4,-7.8,1
1731,2,5.5,-7.8,1
1732,2,5.6,-7.8,1
1733,2,5.7,-7.8,1
1734,2,5.8,-7.8,1
1735,2,5.9,-7.8,1
1736,2,6,-7.8,1
1737,2,6.1,-7.8,1
1738,2,6.2,-7.8,1
1739,2,6.3,-7.8,1
1740,2,6.4,-7.8,1
1741,2,6.5,-7.8,1
1742,2,6.6,-7.8,1
1743,2,0,-8.3,0
1744,2,0.1,-8.3,0
1745,2,0.2,-8.3,0
1746,2,0.3,-8.3,0
1747,2,0.4,-8.3,1
1748,2,0.5,-8.3,1
1749,2,0.6,-8.3,1
1750,2,0.7,-8.3,1
1751,2,0.8,-8.3,1
1752,2,0.9,-8.3,1
1753,2,1,-8.3,1
1754,2,1.1,-8.3,1
1755,2,1.2,-8.3,1
1756,2,1.3,-8.3,1
1757,2,1.4,-8.3,1
1758,2,1.5,-8.3,1
1759,2,1.6,-8.3,1
1760,2,1.7,-8.3,1
1761,2,1.8,-8.3,1
1762,2,1.9,-8.3,1
1763,2,2,-8.3,1
1764,2,2.1,-8.3,1
1765,2,2.2,-8.3,1
1766,2,2.3,-8.3,1
1767,2,2.4,-8.3,1
1768,2,2.5,-8.3,1
1769,2,2.6,-8.3,1
1770,2,2.7,-8.3,1
1771,2,2.8,-8.3,1
1772,2,2.9,-8.3,1
1773,2,3,-8.3,1
1774,2,3.1,-8.3,1
1775,2,3.2,-8.3,1
1776,2,3.3,-8.3,1
1777,2,3.4,-8.3,1
1778,2,3.5,-8.3,1
1779,2,3.6,-8.3,1
1780,2,3.7,-8.3,1
1781,2,3.8,-8.3,1
1782,2,3.9,-8.3,1
1783,2,4,-8.3,1
1784,2,4.1,-8.3,1
1785,2,4.2,-8.3,1
1786,2,4.3,-8.3,1
1787,2,4.4,-8.3,1
1788,2,4.5,-8.3,1
1789,2,4.6,-8.3,1
1790,2,4.7,-8.3,1
1791,2,4.8,-8.3,1
1792,2,4.9,-8.3,1
1793,2,5,-8.3,1
1794,2,5.1,-8.3,1
1795,2,5.2,-8.3,1
1796,2,5.3,-8.3,1
1797,2,5.4,-8.3,1
1798,2,5.5,-8.3,1
1799,2,5.6,-8.3,1
1800,2,5.7,-8.3,1
1801,2,5.8,-8.3,1
1802,2,5.9,-8.3,1
1803,2,6,-8.3,1
1804,2,6.1,-8.3,1
1805,2,6.2,-8.3,1
1806,2,6.3,-8.3,1
1807,2,6.4,-8.3,1
1808,2,6.5,-8.3,1
1809,2,6.6,-8.3,1
1810,2,0,-8.8,0
1811,2,0.1,-8.8,0
1812,2,0.2,-8.8,0
1813,2,0.3,-8.8,0
1814,2,0.4,-8.8,1
1815,2,0.5,-8.8,1
1816,2,0.6,-8.8,1
1817,2,0.7,-8.8,1
1818,2,0.8,-8.8,1
1819,2,0.9,-8.8,1
1820,2,1,-8.8,1
1821,2,1.1,-8.8,1
1822,2,1.2,-8.8,1
1823,2,1.3,-8.8,1
1824,2,1.4,-8.8,1
1825,2,1.5,-8.8,1
1826,2,1.6,-8.8,1
1827,2,1.7,-8.8,1
1828,2,1.8,-8.8,1
1829,2,1.9,-8.8,1
